date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,total_storeConfirm,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2021-01-13,864,0,854,7,,0,3,0,0,1,0,,0,0,山东
2021-01-14,864,0,855,7,,0,2,0,0,1,0,,0,0,山东
2021-01-15,864,0,855,7,,0,2,0,0,0,0,,0,0,山东
2021-01-16,865,0,855,7,,0,3,1,0,0,0,,0,0,山东
2021-01-17,865,0,856,7,,0,2,0,0,1,0,,0,0,山东
2021-01-18,865,0,856,7,,0,2,0,0,0,0,,0,0,山东
2021-01-19,865,0,856,7,,0,2,0,0,0,0,,0,0,山东
2021-01-20,866,0,856,7,,0,3,1,0,0,0,,0,0,山东
2021-01-21,866,0,856,7,,0,3,0,0,0,0,,0,0,山东
2021-01-22,866,0,856,7,,0,3,0,0,0,0,,0,0,山东
2021-01-23,866,0,856,7,,0,3,0,0,0,0,,0,0,山东
2021-01-24,866,0,856,7,,0,3,0,0,0,0,,0,0,山东
2021-01-25,866,0,857,7,,0,2,0,0,1,0,,0,0,山东
2021-01-26,866,0,857,7,,0,2,0,0,0,0,,0,0,山东
2021-01-27,866,0,857,7,,0,2,0,0,0,0,,0,0,山东
2021-01-28,866,0,857,7,,0,2,0,0,0,0,,0,0,山东
2021-01-29,866,0,857,7,,0,2,0,0,0,0,,0,0,山东
2021-01-30,866,0,857,7,,0,2,0,0,0,0,,0,0,山东
2021-01-31,866,0,857,7,,0,2,0,0,0,0,,0,0,山东
2021-02-01,866,0,857,7,,0,2,0,0,0,0,,0,0,山东
2021-02-02,866,0,857,7,,0,2,0,0,0,0,,0,0,山东
2021-02-03,866,0,857,7,,0,2,0,0,0,0,,0,0,山东
2021-02-04,866,0,857,7,,0,2,0,0,0,0,,0,0,山东
2021-02-05,866,0,858,7,,0,1,0,0,1,0,,0,0,山东
2021-02-06,866,0,858,7,,0,1,0,0,0,0,,0,0,山东
2021-02-07,866,0,858,7,,0,1,0,0,0,0,,0,0,山东
2021-02-08,867,0,858,7,,0,2,1,0,0,0,,0,0,山东
2021-02-09,867,0,858,7,,0,2,0,0,0,0,,0,0,山东
2021-02-10,867,0,858,7,,0,2,0,0,0,0,,0,0,山东
2021-02-11,867,0,859,7,,0,1,0,0,1,0,,0,0,山东
2021-02-12,867,0,859,7,,0,1,0,0,0,0,,0,0,山东
2021-02-13,867,0,859,7,,0,1,0,0,0,0,,0,0,山东
2021-02-14,867,0,859,7,,0,1,0,0,0,0,,0,0,山东
2021-02-15,867,0,859,7,,0,1,0,0,0,0,,0,0,山东
2021-02-16,867,0,859,7,,0,1,0,0,0,0,,0,0,山东
2021-02-17,867,0,860,7,,0,0,0,0,1,0,,0,0,山东
2021-02-18,867,0,860,7,,0,0,0,0,0,0,,0,0,山东
2021-02-19,867,0,860,7,,0,0,0,0,0,0,,0,0,山东
2021-02-20,867,0,860,7,,0,0,0,0,0,0,,0,0,山东
2021-02-21,867,0,860,7,,0,0,0,0,0,0,,0,0,山东
2021-02-22,867,0,860,7,,0,0,0,0,0,0,,0,0,山东
2021-02-23,868,0,860,7,,0,1,1,0,0,0,,0,0,山东
2021-02-24,869,0,860,7,,0,2,1,0,0,0,,0,0,山东
2021-02-25,869,0,860,7,,0,2,0,0,0,0,,0,0,山东
2021-02-26,869,0,860,7,,0,2,0,0,0,0,,0,0,山东
2021-02-27,869,0,860,7,,0,2,0,0,0,0,,0,0,山东
2021-02-28,869,0,860,7,,0,2,0,0,0,0,,0,0,山东
2021-03-01,869,0,860,7,,0,2,0,0,0,0,,0,0,山东
2021-03-02,869,0,860,7,,0,2,0,0,0,0,,0,0,山东
2021-03-03,869,0,860,7,,0,2,0,0,0,0,,0,0,山东
2021-03-04,869,0,861,7,,0,1,0,0,1,0,,0,0,山东
2021-03-05,869,0,861,7,,0,1,0,0,0,0,,0,0,山东
2021-03-06,869,0,861,7,,0,1,0,0,0,0,,0,0,山东
2021-03-07,869,0,861,7,,0,1,0,0,0,0,,0,0,山东
2021-03-08,869,0,862,7,,0,0,0,0,1,0,,0,0,山东
2021-03-09,869,0,862,7,,0,0,0,0,0,0,,0,0,山东
2021-03-10,869,0,862,7,,0,0,0,0,0,0,,0,0,山东
2021-03-11,869,0,862,7,,0,0,0,0,0,0,,0,0,山东
2021-03-12,869,0,862,7,,0,0,0,0,0,0,,0,0,山东
2021-03-13,869,0,862,7,,0,0,0,0,0,0,,0,0,山东
2021-03-14,869,0,862,7,,0,0,0,0,0,0,,0,0,山东
2021-03-15,869,0,862,7,,0,0,0,0,0,0,,0,0,山东
2021-03-16,869,0,862,7,,0,0,0,0,0,0,,0,0,山东
2021-03-17,869,0,862,7,,0,0,0,0,0,0,,0,0,山东
2021-03-18,869,0,862,7,,0,0,0,0,0,0,,0,0,山东
2021-03-19,869,0,862,7,,0,0,0,0,0,0,,0,0,山东
2021-03-20,869,0,862,7,,0,0,0,0,0,0,,0,0,山东
2021-03-21,869,0,862,7,,0,0,0,0,0,0,,0,0,山东
2021-03-22,869,0,862,7,,0,0,0,0,0,0,,0,0,山东
2021-03-23,869,0,862,7,,0,0,0,0,0,0,,0,0,山东
2021-03-24,869,0,862,7,,0,0,0,0,0,0,,0,0,山东
2021-03-25,869,0,862,7,,0,0,0,0,0,0,,0,0,山东
2021-03-26,869,0,862,7,,0,0,0,0,0,0,,0,0,山东
2021-03-27,869,0,862,7,,0,0,0,0,0,0,,0,0,山东
2021-03-28,869,0,862,7,,0,0,0,0,0,0,,0,0,山东
2021-03-29,869,0,862,7,,0,0,0,0,0,0,,0,0,山东
2021-03-30,869,0,862,7,,0,0,0,0,0,0,,0,0,山东
2021-03-31,870,0,862,7,,0,1,1,0,0,0,,0,0,山东
2021-04-01,870,0,862,7,,0,1,0,0,0,0,,0,0,山东
2021-04-02,870,0,862,7,,0,1,0,0,0,0,,0,0,山东
2021-04-03,870,0,862,7,,0,1,0,0,0,0,,0,0,山东
2021-04-04,870,0,862,7,,0,1,0,0,0,0,,0,0,山东
2021-04-05,870,0,862,7,,0,1,0,0,0,0,,0,0,山东
2021-04-06,871,0,862,7,,0,2,1,0,0,0,,0,0,山东
2021-04-07,871,0,862,7,,0,2,0,0,0,0,,0,0,山东
2021-04-08,871,0,862,7,,0,2,0,0,0,0,,0,0,山东
2021-04-09,872,0,862,7,,0,3,1,0,0,0,,0,0,山东
2021-04-10,872,0,862,7,,0,3,0,0,0,0,,0,0,山东
2021-04-11,873,0,862,7,,0,4,1,0,0,0,,0,0,山东
2021-04-12,873,0,862,7,,0,4,0,0,0,0,,0,0,山东
2021-04-13,873,0,862,7,,0,4,0,0,0,0,,0,0,山东
2021-04-14,873,0,862,7,,0,4,0,0,0,0,,0,0,山东
2021-04-15,876,0,862,7,,0,7,3,0,0,0,,0,0,山东
2021-04-16,876,0,862,7,,0,7,0,0,0,0,,0,0,山东
2021-04-17,876,0,862,7,,0,7,0,0,0,0,,0,0,山东
2021-04-18,876,0,862,7,,0,7,0,0,0,0,,0,0,山东
2021-04-19,876,0,862,7,,0,7,0,0,0,0,,0,0,山东
2021-04-20,876,0,862,7,,0,7,0,0,0,0,,0,0,山东
2021-04-21,876,0,862,7,,0,7,0,0,0,0,,0,0,山东
2021-04-22,876,0,862,7,,0,7,0,0,0,0,,0,0,山东
2021-04-23,876,0,862,7,,0,7,0,0,0,0,,0,0,山东
2021-04-24,876,0,862,7,,0,7,0,0,0,0,,0,0,山东
2021-04-25,876,0,864,7,,0,5,0,0,2,0,,0,0,山东
2021-04-26,876,0,864,7,,0,5,0,0,0,0,,0,0,山东
2021-04-27,876,0,864,7,,0,5,0,0,0,0,,0,0,山东
2021-04-28,876,0,865,7,,0,4,0,0,1,0,,0,0,山东
2021-04-29,876,0,866,7,,0,3,0,0,1,0,,0,0,山东
2021-04-30,876,0,866,7,,0,3,0,0,0,0,,0,0,山东
2021-05-01,876,0,867,7,,0,2,0,0,1,0,,0,0,山东
2021-05-02,876,0,867,7,,0,2,0,0,0,0,,0,0,山东
2021-05-03,878,0,868,7,,0,3,2,0,1,0,,0,0,山东
2021-05-04,879,0,868,7,,0,4,1,0,0,0,,0,0,山东
2021-05-05,879,0,868,7,,0,4,0,0,0,0,,0,0,山东
2021-05-06,879,0,868,7,,0,4,0,0,0,0,,0,0,山东
2021-05-07,879,0,869,7,,0,3,0,0,1,0,,0,0,山东
2021-05-08,879,0,869,7,,0,3,0,0,0,0,,0,0,山东
2021-05-09,879,0,869,7,,0,3,0,0,0,0,,0,0,山东
2021-05-10,879,0,869,7,,0,3,0,0,0,0,,0,0,山东
2021-05-11,880,0,870,7,,0,3,1,0,1,0,,0,0,山东
2021-05-12,881,0,871,7,,0,3,1,0,1,0,,0,0,山东
2021-05-13,881,0,871,7,,0,3,0,0,0,0,,0,0,山东
2021-05-14,882,0,871,7,,0,4,1,0,0,0,,0,0,山东
2021-05-15,882,0,871,7,,0,4,0,0,0,0,,0,0,山东
2021-05-16,882,0,871,7,,0,4,0,0,0,0,,0,0,山东
2021-05-17,883,0,871,7,,0,5,1,0,0,0,,0,0,山东
2021-05-18,883,0,871,7,,0,5,0,0,0,0,,0,0,山东
2021-05-19,883,0,872,7,,0,4,0,0,1,0,,0,0,山东
2021-05-20,883,0,872,7,,0,4,0,0,0,0,,0,0,山东
2021-05-21,883,0,872,7,,0,4,0,0,0,0,,0,0,山东
2021-05-22,883,0,872,7,,0,4,0,0,0,0,,0,0,山东
2021-05-23,883,0,872,7,,0,4,0,0,0,0,,0,0,山东
2021-05-24,883,0,872,7,,0,4,0,0,0,0,,0,0,山东
2021-05-25,883,0,872,7,,0,4,0,0,0,0,,0,0,山东
2021-05-26,883,0,872,7,,0,4,0,0,0,0,,0,0,山东
2021-05-27,883,0,873,7,,0,3,0,0,1,0,,0,0,山东
2021-05-28,883,0,873,7,,0,3,0,0,0,0,,0,0,山东
2021-05-29,883,0,873,7,,0,3,0,0,0,0,,0,0,山东
2021-05-30,883,0,873,7,,0,3,0,0,0,0,,0,0,山东
2021-05-31,883,0,873,7,,0,3,0,0,0,0,,0,0,山东
2021-06-01,883,0,874,7,,0,2,0,0,1,0,,0,0,山东
2021-06-02,883,0,874,7,,0,2,0,0,0,0,,0,0,山东
2021-06-03,883,0,874,7,,0,2,0,0,0,0,,0,0,山东
2021-06-04,883,0,874,7,,0,2,0,0,0,0,,0,0,山东
2021-06-05,883,0,875,7,,0,1,0,0,1,0,,0,0,山东
2021-06-06,883,0,875,7,,0,1,0,0,0,0,,0,0,山东
2021-06-07,883,0,875,7,,0,1,0,0,0,0,,0,0,山东
2021-06-08,883,0,875,7,,0,1,0,0,0,0,,0,0,山东
2021-06-09,883,0,875,7,,0,1,0,0,0,0,,0,0,山东
2021-06-10,883,0,875,7,,0,1,0,0,0,0,,0,0,山东
2021-06-11,883,0,875,7,,0,1,0,0,0,0,,0,0,山东
2021-06-12,883,0,875,7,,0,1,0,0,0,0,,0,0,山东
2021-06-13,883,0,875,7,,0,1,0,0,0,0,,0,0,山东
2021-06-14,883,0,875,7,,0,1,0,0,0,0,,0,0,山东
2021-06-15,883,0,875,7,,0,1,0,0,0,0,,0,0,山东
2021-06-16,883,0,875,7,,0,1,0,0,0,0,,0,0,山东
2021-06-17,883,0,875,7,,0,1,0,0,0,0,,0,0,山东
2021-06-18,883,0,875,7,,0,1,0,0,0,0,,0,0,山东
2021-06-19,883,0,875,7,,0,1,0,0,0,0,,0,0,山东
2021-06-20,883,0,875,7,,0,1,0,0,0,0,,0,0,山东
2021-06-21,883,0,875,7,,0,1,0,0,0,0,,0,0,山东
2021-06-22,883,0,875,7,,0,1,0,0,0,0,,0,0,山东
2021-06-23,883,0,875,7,,0,1,0,0,0,0,,0,0,山东
2021-06-24,883,0,875,7,,0,1,0,0,0,0,,0,0,山东
2021-06-25,883,0,875,7,,0,1,0,0,0,0,,0,0,山东
2020-01-22,1,0,0,0,,0,1,0,0,0,0,,0,0,江苏
2020-01-23,9,0,1,0,,0,8,4,0,1,0,,0,0,江苏
2020-01-24,18,0,1,0,,0,17,9,0,0,0,,0,0,江苏
2020-01-25,31,0,1,0,,0,30,13,0,0,0,,0,0,江苏
2020-01-26,47,0,1,0,,0,46,16,0,0,0,,0,0,江苏
2020-01-27,70,0,1,0,,0,69,23,0,0,0,,0,0,江苏
2020-01-28,99,0,1,0,,0,98,29,0,0,0,,0,0,江苏
2020-01-29,129,0,1,0,,0,128,30,0,0,0,,0,0,江苏
2020-01-30,168,0,2,0,,0,166,39,0,1,0,,0,0,江苏
2020-01-31,202,0,6,0,,0,196,34,0,4,0,,0,0,江苏
2020-02-01,236,0,8,0,,0,228,34,0,2,0,,0,0,江苏
2020-02-02,271,0,7,0,,0,264,35,0,-1,0,,0,0,江苏
2020-02-03,308,0,8,0,,0,300,37,0,1,0,,0,0,江苏
2020-02-04,341,0,13,0,,0,328,33,0,5,0,,0,0,江苏
2020-02-05,373,0,26,0,,0,347,32,0,13,0,,0,0,江苏
2020-02-06,408,0,38,0,,0,370,35,0,12,0,,0,0,江苏
2020-02-07,439,0,43,0,,0,396,31,0,5,0,,0,0,江苏
2020-02-08,468,0,51,0,,0,417,29,0,8,0,,0,0,江苏
2020-02-09,492,0,72,0,,0,420,24,0,21,0,,0,0,江苏
2020-02-10,515,0,84,0,,0,431,23,0,12,0,,0,0,江苏
2020-02-11,543,0,94,0,,0,449,28,0,10,0,,0,0,江苏
2020-02-12,570,0,131,0,,0,439,27,0,37,0,,0,0,江苏
2020-02-13,593,0,137,0,,0,456,23,0,6,0,,0,0,江苏
2020-02-14,604,0,160,0,,0,444,11,0,23,0,,0,0,江苏
2020-02-15,617,0,190,0,,0,427,13,0,30,0,,0,0,江苏
2020-02-16,626,0,226,0,,0,400,9,0,36,0,,0,0,江苏
2020-02-17,629,0,263,0,,0,366,3,0,37,0,,0,0,江苏
2020-02-18,631,0,296,0,,0,335,2,0,33,0,,0,0,江苏
2020-02-19,631,0,325,0,,0,306,0,0,29,0,,0,0,江苏
2020-02-20,631,0,352,0,,0,279,0,0,27,0,,0,0,江苏
2020-02-21,631,0,387,0,,0,244,0,0,35,0,,0,0,江苏
2020-02-22,631,0,411,0,,0,220,0,0,24,0,,0,0,江苏
2020-02-23,631,0,427,0,,0,204,0,0,16,0,,0,0,江苏
2020-02-24,631,0,458,0,,0,173,0,0,31,0,,0,0,江苏
2020-02-25,631,0,463,0,,0,168,0,0,5,0,,0,0,江苏
2020-02-26,631,0,494,0,,0,137,0,0,31,0,,0,0,江苏
2020-02-27,631,0,506,0,,0,125,0,0,12,0,,0,0,江苏
2020-02-28,631,0,519,0,,0,112,0,0,13,0,,0,0,江苏
2020-02-29,631,0,529,0,,0,102,0,0,10,0,,0,0,江苏
2020-03-01,631,0,536,0,,0,95,0,0,7,0,,0,0,江苏
2020-03-02,631,0,555,0,,0,76,0,0,19,0,,0,0,江苏
2020-03-03,631,0,565,0,,0,66,0,0,10,0,,0,0,江苏
2020-03-04,631,0,580,0,,0,51,0,0,15,0,,0,0,江苏
2020-03-05,631,0,588,0,,0,43,0,0,8,0,,0,0,江苏
2020-03-06,631,0,601,0,,0,30,0,0,13,0,,0,0,江苏
2020-03-07,631,0,610,0,,0,21,0,0,9,0,,0,0,江苏
2020-03-08,631,0,618,0,,0,13,0,0,8,0,,0,0,江苏
2020-03-09,631,0,622,0,,0,9,0,0,4,0,,0,0,江苏
2020-03-10,631,0,627,0,,0,4,0,0,5,0,,0,0,江苏
2020-03-11,631,0,628,0,,0,3,0,0,1,0,,0,0,江苏
2020-03-12,631,0,630,0,,0,1,0,0,2,0,,0,0,江苏
2020-03-13,631,0,630,0,,0,1,0,0,0,0,,0,0,江苏
2020-03-14,631,0,631,0,,0,0,0,0,1,0,,0,0,江苏
2020-03-15,631,0,631,0,,0,0,0,0,0,0,,0,0,江苏
2020-03-16,631,0,631,0,,0,0,0,0,0,0,,0,0,江苏
2020-03-17,631,0,631,0,,0,0,0,0,0,0,,0,0,江苏
2020-03-18,631,0,631,0,,0,0,0,0,0,0,,0,0,江苏
2020-03-19,631,0,631,0,,0,0,0,0,0,0,,0,0,江苏
2020-03-20,631,0,631,0,,0,0,0,0,0,0,,0,0,江苏
2020-03-21,633,0,631,0,,0,2,2,0,0,0,,0,0,江苏
2020-03-22,633,0,631,0,,0,2,0,0,0,0,,0,0,江苏
2020-03-23,636,0,631,0,,0,5,3,0,0,0,,0,0,江苏
2020-03-24,638,0,631,0,,0,7,2,0,0,0,,0,0,江苏
2020-03-25,640,0,631,0,,0,9,2,0,0,0,,0,0,江苏
2020-03-26,641,0,631,0,,0,10,1,0,0,0,,0,0,江苏
2020-03-27,641,0,631,0,,0,10,1,0,0,0,,0,0,江苏
2020-03-28,644,0,631,0,,0,13,3,0,0,0,,0,0,江苏
2020-03-29,645,0,631,0,,0,14,1,0,0,0,,0,0,江苏
2020-03-30,646,0,631,0,,0,15,1,0,0,0,,0,0,江苏
2020-03-31,646,0,631,0,,0,15,0,0,0,0,,0,0,江苏
2020-04-01,647,0,631,0,,0,16,1,0,0,0,,0,0,江苏
2020-04-02,651,0,632,0,,0,19,4,0,1,0,,0,0,江苏
2020-04-03,651,0,632,0,,0,19,0,0,0,0,,0,0,江苏
2020-04-04,651,0,633,0,,0,18,0,0,1,0,,0,0,江苏
2020-04-05,651,0,633,0,,0,18,0,0,0,0,,0,0,江苏
2020-04-06,651,0,633,0,,0,18,0,0,0,0,,0,0,江苏
2020-04-07,651,0,633,0,,0,18,0,0,0,0,,0,0,江苏
2020-04-08,651,0,633,0,,0,18,0,0,0,0,,0,0,江苏
2020-04-09,651,0,634,0,,0,17,0,0,1,0,,0,0,江苏
2020-04-10,652,0,636,0,,0,16,1,0,2,0,,0,0,江苏
2020-04-11,653,0,638,0,,0,15,1,0,2,0,,0,0,江苏
2020-04-12,653,0,638,0,,0,15,0,0,0,0,,0,0,江苏
2020-04-13,653,0,641,0,,0,12,0,0,3,0,,0,0,江苏
2020-04-14,653,0,642,0,,0,11,0,0,1,0,,0,0,江苏
2020-04-15,653,0,642,0,,0,11,0,0,0,0,,0,0,江苏
2020-04-16,653,0,643,0,,0,10,0,0,1,0,,0,0,江苏
2020-04-17,653,0,643,0,,0,10,0,0,0,0,,0,0,江苏
2020-04-18,653,0,643,0,,0,10,0,0,0,0,,0,0,江苏
2020-04-19,653,0,643,0,,0,10,0,0,0,0,,0,0,江苏
2020-04-20,653,0,644,0,,0,9,0,0,1,0,,0,0,江苏
2020-04-21,653,0,645,0,,0,8,0,0,1,0,,0,0,江苏
2020-04-22,653,0,645,0,,0,8,0,0,0,0,,0,0,江苏
2020-04-23,653,0,646,0,,0,7,0,0,1,0,,0,0,江苏
2020-04-24,653,0,646,0,,0,7,0,0,0,0,,0,0,江苏
2020-04-25,653,0,646,0,,0,7,0,0,0,0,,0,0,江苏
2020-04-26,653,0,646,0,,0,7,0,0,0,0,,0,0,江苏
2020-04-27,653,0,646,0,,0,7,0,0,0,0,,0,0,江苏
2020-04-28,653,0,647,0,,0,6,0,0,1,0,,0,0,江苏
2020-04-29,653,0,648,0,,0,5,0,0,1,0,,0,0,江苏
2020-04-30,653,0,650,0,,0,3,0,0,2,0,,0,0,江苏
2020-05-01,653,0,650,0,,0,3,0,0,0,0,,0,0,江苏
2020-05-02,653,0,650,0,,0,3,0,0,0,0,,0,0,江苏
2020-05-03,653,0,650,0,,0,3,0,0,0,0,,0,0,江苏
2020-05-04,653,0,650,0,,0,3,0,0,0,0,,0,0,江苏
2020-05-05,653,0,650,0,,0,3,0,0,0,0,,0,0,江苏
2020-05-06,653,0,651,0,,0,2,0,0,1,0,,0,0,江苏
2020-05-07,653,0,652,0,,0,1,0,0,1,0,,0,0,江苏
2020-05-08,653,0,652,0,,0,1,0,0,0,0,,0,0,江苏
2020-05-09,653,0,652,0,,0,1,0,0,0,0,,0,0,江苏
2020-05-10,653,0,653,0,,0,0,0,0,1,0,,0,0,江苏
2020-05-11,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-05-12,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-05-13,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-05-14,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-05-15,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-05-16,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-05-17,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-05-18,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-05-19,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-05-20,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-05-21,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-05-22,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-05-23,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-05-24,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-05-25,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-05-26,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-05-27,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-05-28,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-05-29,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-05-30,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-05-31,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-06-01,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-06-02,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-06-03,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-06-04,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-06-05,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-06-06,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-06-07,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-06-08,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-06-09,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-06-10,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-06-11,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-06-12,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-06-13,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-06-14,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-06-15,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-06-16,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-06-17,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-06-18,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-06-19,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-06-20,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-06-21,653,0,653,0,,0,0,0,0,0,0,,0,0,江苏
2020-06-22,654,0,653,0,,0,1,1,0,0,0,,0,0,江苏
2020-06-23,654,0,653,0,,0,1,0,0,0,0,,0,0,江苏
2020-06-24,654,0,653,0,,0,1,0,0,0,0,,0,0,江苏
2020-06-25,654,0,653,0,,0,1,0,0,0,0,,0,0,江苏
2020-06-26,654,0,653,0,,0,1,0,0,0,0,,0,0,江苏
2020-06-27,654,0,653,0,,0,1,0,0,0,0,,0,0,江苏
2020-06-28,654,0,653,0,,0,1,0,0,0,0,,0,0,江苏
2020-06-29,654,0,653,0,,0,1,0,0,0,0,,0,0,江苏
2020-06-30,654,0,653,0,,0,1,0,0,0,0,,0,0,江苏
2020-07-01,654,0,653,0,,0,1,0,0,0,0,,0,0,江苏
2020-07-02,654,0,653,0,,0,1,0,0,0,0,,0,0,江苏
2020-07-03,654,0,653,0,,0,1,0,0,0,0,,0,0,江苏
2020-07-04,654,0,653,0,,0,1,0,0,0,0,,0,0,江苏
2020-07-05,654,0,653,0,,0,1,0,0,0,0,,0,0,江苏
2020-07-06,654,0,653,0,,0,1,0,0,0,0,,0,0,江苏
2020-07-07,654,0,654,0,,0,0,0,0,1,0,,0,0,江苏
2020-07-08,654,0,654,0,,0,0,0,0,0,0,,0,0,江苏
2020-07-09,654,0,654,0,,0,0,0,0,0,0,,0,0,江苏
2020-07-10,654,0,654,0,,0,0,0,0,0,0,,0,0,江苏
2020-07-11,654,0,654,0,,0,0,0,0,0,0,,0,0,江苏
2020-07-12,654,0,654,0,,0,0,0,0,0,0,,0,0,江苏
2020-07-13,654,0,654,0,,0,0,0,0,0,0,,0,0,江苏
2020-07-14,654,0,654,0,,0,0,0,0,0,0,,0,0,江苏
2020-07-15,654,0,654,0,,0,0,0,0,0,0,,0,0,江苏
2020-07-16,655,0,654,0,,0,1,1,0,0,0,,0,0,江苏
2020-07-17,655,0,654,0,,0,1,0,0,0,0,,0,0,江苏
2020-07-18,655,0,654,0,,0,1,0,0,0,0,,0,0,江苏
2020-07-19,655,0,654,0,,0,1,0,0,0,0,,0,0,江苏
2020-07-20,655,0,654,0,,0,1,0,0,0,0,,0,0,江苏
2020-07-21,655,0,654,0,,0,1,0,0,0,0,,0,0,江苏
2020-07-22,655,0,654,0,,0,1,0,0,0,0,,0,0,江苏
2020-07-23,655,0,654,0,,0,1,0,0,0,0,,0,0,江苏
2020-07-24,655,0,654,0,,0,1,0,0,0,0,,0,0,江苏
2020-07-25,655,0,654,0,,0,1,0,0,0,0,,0,0,江苏
2020-07-26,655,0,654,0,,0,1,0,0,0,0,,0,0,江苏
2020-07-27,655,0,654,0,,0,1,0,0,0,0,,0,0,江苏
2020-07-28,655,0,654,0,,0,1,0,0,0,0,,0,0,江苏
2020-07-29,655,0,654,0,,0,1,0,0,0,0,,0,0,江苏
2020-07-30,655,0,654,0,,0,1,0,0,0,0,,0,0,江苏
2020-07-31,655,0,654,0,,0,1,0,0,0,0,,0,0,江苏
2020-08-01,655,0,654,0,,0,1,0,0,0,0,,0,0,江苏
2020-08-02,658,0,654,0,,0,4,3,0,0,0,,0,0,江苏
2020-08-03,658,0,654,0,,0,4,0,0,0,0,,0,0,江苏
2020-08-04,658,0,654,0,,0,4,0,0,0,0,,0,0,江苏
2020-08-05,658,0,654,0,,0,4,0,0,0,0,,0,0,江苏
2020-08-06,659,0,654,0,,0,5,1,0,0,0,,0,0,江苏
2020-08-07,659,0,654,0,,0,5,0,0,0,0,,0,0,江苏
2020-08-08,659,0,654,0,,0,5,0,0,0,0,,0,0,江苏
2020-08-09,659,0,654,0,,0,5,0,0,0,0,,0,0,江苏
2020-08-10,659,0,655,0,,0,4,0,0,1,0,,0,0,江苏
2020-08-11,659,0,656,0,,0,3,0,0,1,0,,0,0,江苏
2020-08-12,659,0,655,0,,0,4,0,0,-1,0,,0,0,江苏
2020-08-13,659,0,655,0,,0,4,0,0,0,0,,0,0,江苏
2020-08-14,661,0,655,0,,0,6,2,0,0,0,,0,0,江苏
2020-08-15,661,0,655,0,,0,6,0,0,0,0,,0,0,江苏
2020-08-16,661,0,655,0,,0,6,0,0,0,0,,0,0,江苏
2020-08-17,664,0,655,0,,0,9,3,0,0,0,,0,0,江苏
2020-08-18,664,0,655,0,,0,9,0,0,0,0,,0,0,江苏
2020-08-19,664,0,656,0,,0,8,0,0,1,0,,0,0,江苏
2020-08-20,665,0,656,0,,0,9,1,0,0,0,,0,0,江苏
2020-08-21,665,0,656,0,,0,9,0,0,0,0,,0,0,江苏
2020-08-22,665,0,656,0,,0,9,0,0,0,0,,0,0,江苏
2020-08-23,665,0,656,0,,0,9,0,0,0,0,,0,0,江苏
2020-08-24,665,0,656,0,,0,9,0,0,0,0,,0,0,江苏
